ConversationID,UtteranceID,Utterance,Speaker,StartTime,EndTime,Emotion,Sentiment,Sarcasm,Humor,Relevancy(Emo→Sen),Relevancy(Sar→Hum),Pride,Love
C_1537,C_1537_U_7,赔就赔呀,福贵,"00:00:11,260","00:00:12,120",anger,neutral,none,none,2,0,none,none
C_1538,C_1538_U_1,白日依山尽黄河入海流,福贵,"00:00:00,840","00:00:07,080",neutral,neutral,none,none,2,0,none,none
C_1538,C_1538_U_2,欲穷千里目,福贵,"00:00:07,410","00:00:10,950",neutral,neutral,none,none,2,0,none,none
C_1538,C_1538_U_3,更上更上一层楼,福贵,"00:00:16,030","00:00:21,950",neutral,neutral,none,none,2,0,none,none
C_1538,C_1538_U_4,真好儿子,徐太太,"00:00:22,280","00:00:25,320",joy,neutral,none,none,1,0,none,none
C_1538,C_1538_U_5,长根没接到你呀,徐太太,"00:00:25,340","00:00:28,175",joy,neutral,none,none,1,-1,none,none
C_1538,C_1538_U_6,没有啊,福贵,"00:00:28,175","00:00:29,110",neutral,neutral,none,none,2,0,none,none
C_1538,C_1538_U_7,我是从另外一条路回来的,福贵,"00:00:29,790","00:00:32,890",neutral,neutral,none,none,2,0,none,none
C_1538,C_1538_U_8,爹以后别让长根去接我了,福贵,"00:00:33,760","00:00:36,350",neutral,neutral,none,none,2,1,none,none
C_1539,C_1539_U_1,你说这是你们家的谷仓,陈家珍,"00:00:01,440","00:00:03,676",joy,neutral,none,none,1,1,none,none
C_1539,C_1539_U_2,对呀,福贵,"00:00:03,676","00:00:04,123",joy,neutral,none,none,1,0,none,none
C_1539,C_1539_U_3,我们家还有好多谷仓呢,福贵,"00:00:04,123","00:00:06,370",joy,neutral,none,none,1,-1,none,none
C_1539,C_1539_U_4,我听人家说,陈家珍,"00:00:11,650","00:00:12,610",joy,neutral,none,none,1,0,none,none
C_1539,C_1539_U_5,说你爹是徐老爷,陈家珍,"00:00:14,130","00:00:15,664",joy,neutral,none,none,1,-1,none,none
C_1539,C_1539_U_6,对呀,福贵,"00:00:15,664","00:00:16,176",joy,neutral,none,none,1,0,none,none
C_1539,C_1539_U_7,那老东西天天骂我是畜生,福贵,"00:00:16,176","00:00:19,010",joy,neutral,none,humor,1,0,none,none
C_1540,C_1540_U_1,那个那个徐少爷把家珍给骗走了,同学,"00:00:00,000","00:00:03,715",fear,neutral,none,none,-2,1,none,none
C_1540,C_1540_U_2,徐少爷,陈老爷,"00:00:03,715","00:00:04,576",surprise,neutral,none,none,-2,-1,none,none
C_1540,C_1540_U_3,对就跳花鼓灯那个,同学,"00:00:04,576","00:00:06,900",fear,neutral,none,none,-2,0,none,none
C_1540,C_1540_U_4,骗哪儿去了,陈老爷,"00:00:07,350","00:00:08,480",surprise,neutral,none,none,-2,0,none,none
C_1540,C_1540_U_5,骗到骗到城外的树林里,同学,"00:00:09,230","00:00:10,824",fear,neutral,none,none,-2,-1,none,none
C_1540,C_1540_U_6,这荒郊野外的我也不敢追,同学,"00:00:10,824","00:00:12,818",fear,neutral,none,none,-2,1,none,none
C_1540,C_1540_U_7,您快看看吧,同学,"00:00:12,818","00:00:13,615",fear,neutral,none,none,-2,0,none,none
C_1540,C_1540_U_8,快快带我去追呀,陈老爷,"00:00:13,615","00:00:15,380",anger,neutral,none,none,2,0,none,none
C_1541,C_1541_U_1,那老东西是你爹呀,福贵,"00:00:00,000","00:00:01,540",fear,neutral,none,none,2,0,none,none
C_1541,C_1541_U_2,你怎么这样说话呀,陈家珍,"00:00:01,960","00:00:03,790",surprise,neutral,none,none,2,0,none,none
C_1541,C_1541_U_3,你是陈掌柜的女儿啊,福贵,"00:00:04,460","00:00:06,688",surprise,neutral,none,none,2,1,none,none
C_1541,C_1541_U_4,是啊怎么啦,陈家珍,"00:00:06,688","00:00:08,340",surprise,neutral,none,none,2,1,none,none
C_1541,C_1541_U_5,你要不是他女儿该多好啊,福贵,"00:00:09,540","00:00:11,220",neutral,neutral,none,none,2,0,none,none
C_1542,C_1542_U_1,他就是想教我跳花鼓灯,陈家珍,"00:00:00,000","00:00:02,850",anger,neutral,none,none,2,0,none,none
C_1542,C_1542_U_2,他教你跳花鼓灯,陈老爷,"00:00:02,850","00:00:04,845",surprise,neutral,none,none,2,0,none,none
C_1542,C_1542_U_3,你知道他是谁,陈老爷,"00:00:05,130","00:00:06,820",surprise,neutral,none,none,2,0,none,none
C_1542,C_1542_U_4,他是我的同学,陈家珍,"00:00:07,540","00:00:09,142",anger,neutral,none,none,2,0,none,none
C_1542,C_1542_U_5,什么,陈老爷,"00:00:09,142","00:00:09,676",surprise,neutral,none,none,1,0,none,none
C_1542,C_1542_U_6,你们学堂把这种人都收进去了,陈老爷,"00:00:09,676","00:00:13,147",surprise,neutral,none,none,1,0,none,none
C_1542,C_1542_U_7,他怎么就不能进学堂啊,陈家珍,"00:00:13,147","00:00:15,817",anger,neutral,none,none,2,0,none,none
C_1542,C_1542_U_8,他哪是读书的料啊,陈老爷,"00:00:15,817","00:00:18,190",anger,neutral,none,none,-2,-1,none,none
C_1542,C_1542_U_9,他在打你的鬼主意,陈老爷,"00:00:18,190","00:00:20,110",anger,neutral,none,none,2,-1,none,none
C_1542,C_1542_U_10,你竟敢和他在一块,陈老爷,"00:00:20,110","00:00:22,270",anger,neutral,none,none,1,-1,none,none
C_1543,C_1543_U_1,你跟我说话吗,福贵,"00:00:00,000","00:00:01,390",surprise,neutral,none,none,2,0,none,none
C_1543,C_1543_U_2,这儿除了你我还有第三个人吗,陈老爷,"00:00:02,610","00:00:05,853",neutral,neutral,none,none,2,0,none,none
C_1543,C_1543_U_3,你可以跟天说话,福贵,"00:00:05,853","00:00:07,599",neutral,neutral,none,humor,-1,0,none,none
C_1543,C_1543_U_4,你还可以跟地说话,福贵,"00:00:07,599","00:00:09,595",neutral,neutral,none,humor,-1,0,none,none
C_1543,C_1543_U_5,你还可以跟自己说话呀,福贵,"00:00:09,595","00:00:12,080",neutral,neutral,none,humor,-1,0,none,none
C_1543,C_1543_U_6,我不想跟你废话啊,陈老爷,"00:00:12,080","00:00:13,640",anger,neutral,none,none,1,0,none,none
C_1543,C_1543_U_7,我只想警告你,陈老爷,"00:00:13,640","00:00:15,220",anger,neutral,none,none,1,-1,none,none
C_1543,C_1543_U_8,你要再敢纠缠我的女儿,陈老爷,"00:00:15,580","00:00:17,660",anger,neutral,none,none,1,-1,none,none
C_1543,C_1543_U_9,对你不客气,陈老爷,"00:00:17,990","00:00:19,070",anger,neutral,none,none,-1,1,none,none
C_1544,C_1544_U_1,陈家珍为什么没来上课,学堂老师,"00:00:00,150","00:00:02,121",anger,neutral,none,none,-1,0,none,none
C_1544,C_1544_U_2,你知道吗,学堂老师,"00:00:02,121","00:00:02,920",anger,neutral,none,none,-1,0,none,none
C_1544,C_1544_U_3,陈家珍不来上课跟我有什么关系,福贵,"00:00:03,710","00:00:06,750",neutral,neutral,none,none,2,0,none,none
C_1544,C_1544_U_4,你还不承认,学堂老师,"00:00:08,060","00:00:08,797",anger,neutral,none,none,-1,0,none,none
C_1544,C_1544_U_5,我承认什么呀,福贵,"00:00:08,797","00:00:10,517",surprise,neutral,none,none,-1,-1,none,none
C_1544,C_1544_U_6,你昨天带她到哪儿去了,学堂老师,"00:00:10,517","00:00:13,200",anger,neutral,none,none,2,0,none,none
C_1544,C_1544_U_7,我带她去跳花鼓灯了,福贵,"00:00:13,936","00:00:16,710",joy,neutral,none,none,1,1,none,none
C_1545,C_1545_U_1,你昨天带她去跳花鼓灯了,学堂老师,"00:00:00,000","00:00:02,450",anger,neutral,none,none,2,0,none,none
C_1545,C_1545_U_2,那是什么东西那是什么东西,学堂老师,"00:00:03,080","00:00:07,040",anger,neutral,none,none,2,-1,none,none
C_1545,C_1545_U_3,伤风败俗,学堂老师,"00:00:07,040","00:00:08,360",anger,neutral,none,none,2,0,none,none
C_1545,C_1545_U_4,什么伤风败俗,福贵,"00:00:08,360","00:00:10,340",surprise,neutral,none,none,2,0,none,none
C_1545,C_1545_U_5,一个男的一个女的打情骂俏,学堂老师,"00:00:10,670","00:00:14,023",anger,neutral,none,none,2,-1,none,none
C_1545,C_1545_U_6,那是要饭的人跳的,学堂老师,"00:00:14,023","00:00:16,258",anger,neutral,sarcastic,none,2,0,none,none
C_1545,C_1545_U_7,这里是学堂,学堂老师,"00:00:16,258","00:00:17,655",anger,neutral,none,none,2,0,none,none
C_1545,C_1545_U_8,你们是学生,学堂老师,"00:00:17,655","00:00:19,052",anger,neutral,none,none,2,-1,none,none
C_1545,C_1545_U_9,你懂吗,学堂老师,"00:00:19,052","00:00:19,891",anger,neutral,none,none,2,1,none,none
C_1545,C_1545_U_10,我懂,福贵,"00:00:19,891","00:00:20,440",neutral,neutral,none,none,2,0,none,none
C_1546,C_1546_U_1,徐少爷,陈老爷,"00:00:00,520","00:00:01,690",neutral,neutral,none,none,2,0,none,none
C_1546,C_1546_U_2,你跑到这儿来干什么,陈老爷,"00:00:02,030","00:00:04,041",surprise,neutral,none,none,2,1,none,none
C_1546,C_1546_U_3,不干什么,福贵,"00:00:04,041","00:00:04,934",neutral,neutral,none,none,2,0,none,none
C_1546,C_1546_U_4,你不干什么,陈老爷,"00:00:04,934","00:00:06,052",surprise,neutral,none,none,0,0,none,none
C_1546,C_1546_U_5,深更半夜的跑到我们家来,陈老爷,"00:00:06,052","00:00:08,500",surprise,neutral,none,none,2,0,none,none
C_1546,C_1546_U_6,我就想问问陈家珍,福贵,"00:00:08,860","00:00:10,360",anger,neutral,none,none,2,0,none,none
C_1546,C_1546_U_7,你们为什么要到学校去告我,福贵,"00:00:10,360","00:00:12,931",anger,neutral,none,none,0,0,none,none
C_1546,C_1546_U_8,我就知道你没安好心,陈老爷,"00:00:13,145","00:00:16,190",anger,neutral,none,none,2,1,none,none
C_1547,C_1547_U_1,老爷是不是把徐少爷送到警察局,刘春生,"00:00:00,000","00:00:03,210",neutral,neutral,none,none,0,1,none,none
C_1547,C_1547_U_2,不你马上去趟徐家川,陈老爷,"00:00:03,210","00:00:05,382",anger,neutral,none,none,2,0,none,none
C_1547,C_1547_U_3,告诉那个徐老爷,陈老爷,"00:00:05,382","00:00:07,030",anger,neutral,none,none,0,1,none,none
C_1547,C_1547_U_4,就是说他儿子行窃让我们给抓住了,陈老爷,"00:00:07,360","00:00:11,468",anger,neutral,none,none,-1,0,none,none
C_1547,C_1547_U_5,是轻点轻点疼死我,福贵,"00:00:11,468","00:00:13,680",disgust,neutral,none,none,-2,0,none,none
C_1548,C_1548_U_1,徐老爷实在是不好意思呀,陈老爷,"00:00:00,000","00:00:02,692",neutral,neutral,none,none,-2,0,none,none
C_1548,C_1548_U_2,这么晚了还把您给叫过来,陈老爷,"00:00:02,692","00:00:05,385",neutral,neutral,none,none,-2,0,none,none
C_1548,C_1548_U_3,没关系,徐老爷,"00:00:05,385","00:00:06,120",neutral,neutral,none,none,1,0,none,none
C_1548,C_1548_U_4,徐老爷请坐,陈老爷,"00:00:06,140","00:00:08,105",neutral,neutral,none,none,1,0,none,none
C_1548,C_1548_U_5,不敢当,徐老爷,"00:00:08,105","00:00:09,000",neutral,neutral,none,none,1,1,none,none
C_1548,C_1548_U_6,坐这儿就行,徐老爷,"00:00:09,340","00:00:11,070",neutral,neutral,none,none,1,0,none,none
C_1549,C_1549_U_1,我那个畜生在什么地方,徐老爷,"00:00:00,000","00:00:01,350",anger,neutral,none,none,1,-1,none,none
C_1549,C_1549_U_2,在后院,陈老爷,"00:00:02,050","00:00:03,284",neutral,neutral,none,none,1,1,none,none
C_1549,C_1549_U_3,好,徐老爷,"00:00:03,695","00:00:04,107",neutral,neutral,none,none,2,0,none,none
C_1549,C_1549_U_4,我的儿子我清楚,徐老爷,"00:00:04,107","00:00:06,575",neutral,neutral,none,none,-1,1,none,none
C_1549,C_1549_U_5,混是混,徐老爷,"00:00:06,575","00:00:07,810",neutral,neutral,none,none,-1,0,none,none
C_1549,C_1549_U_6,可他不是贼,徐老爷,"00:00:07,810","00:00:10,710",neutral,neutral,none,none,-1,0,none,none
C_1550,C_1550_U_1,咱们开门见山,徐老爷,"00:00:00,000","00:00:01,666",neutral,neutral,none,none,-1,-1,none,none
C_1550,C_1550_U_2,你有多少贡米,徐老爷,"00:00:01,666","00:00:03,000",neutral,neutral,none,none,-1,1,none,none
C_1550,C_1550_U_3,不不,陈老爷,"00:00:03,000","00:00:03,887",neutral,neutral,none,none,-1,0,none,none
C_1550,C_1550_U_4,徐老爷您误会了,陈老爷,"00:00:03,887","00:00:05,831",neutral,neutral,none,none,-1,0,none,none
C_1550,C_1550_U_5,我不要你们家的贡米,陈老爷,"00:00:05,831","00:00:08,330",neutral,neutral,none,none,-1,0,none,none
C_1550,C_1550_U_6,去年你把贡米都卖给了潘掌柜,陈老爷,"00:00:08,330","00:00:11,950",neutral,neutral,none,none,-1,0,none,none
C_1550,C_1550_U_7,我的生意不是照样做的红火吗,陈老爷,"00:00:11,950","00:00:15,521",neutral,neutral,sarcastic,none,-1,0,none,none
C_1551,C_1551_U_1,徐老爷,陈老爷,"00:00:00,000","00:00:01,480",neutral,neutral,none,none,0,1,none,none
C_1551,C_1551_U_2,你们家出了个梁上君子,陈老爷,"00:00:02,010","00:00:05,910",neutral,neutral,sarcastic,none,2,0,none,none
C_1551,C_1551_U_3,你怎么都不觉得丢人呢,陈老爷,"00:00:05,910","00:00:09,420",neutral,neutral,sarcastic,none,2,0,none,none
C_1551,C_1551_U_4,我是一方地主,徐老爷,"00:00:09,420","00:00:12,170",neutral,neutral,none,none,2,0,none,none
C_1551,C_1551_U_5,这个全县大概没有人不知道吧,徐老爷,"00:00:12,170","00:00:16,470",neutral,neutral,none,none,2,0,none,none
C_1551,C_1551_U_6,您说我儿子是贼,徐老爷,"00:00:16,470","00:00:18,621",neutral,neutral,none,none,2,0,none,none
C_1551,C_1551_U_7,有人信吗,徐老爷,"00:00:18,621","00:00:19,820",neutral,neutral,none,none,2,0,none,none
C_1552,C_1552_U_1,捉贼要赃捉奸要双,徐老爷,"00:00:00,000","00:00:04,360",neutral,neutral,sarcastic,none,1,0,none,none
C_1552,C_1552_U_2,这个道理,徐老爷,"00:00:04,760","00:00:05,356",neutral,neutral,none,none,1,0,none,none
C_1552,C_1552_U_3,陈掌柜你不会不知道吧,徐老爷,"00:00:05,356","00:00:08,220",neutral,neutral,sarcastic,none,2,0,none,none
C_1552,C_1552_U_4,我算明白了,陈老爷,"00:00:08,220","00:00:09,550",neutral,neutral,none,none,2,0,none,none
C_1552,C_1552_U_5,你怎么会有这么个儿子,陈老爷,"00:00:09,550","00:00:12,478",neutral,neutral,sarcastic,none,2,0,none,none
C_1552,C_1552_U_6,陈掌柜,徐老爷,"00:00:12,478","00:00:13,010",neutral,neutral,none,none,1,0,none,none
C_1552,C_1552_U_7,你千万可别生气,徐老爷,"00:00:13,010","00:00:15,130",neutral,neutral,none,none,1,0,none,none
C_1552,C_1552_U_8,我一进门不就说清楚了吗,徐老爷,"00:00:15,130","00:00:17,639",neutral,neutral,none,none,1,0,none,none
C_1552,C_1552_U_9,您要多少贡米,徐老爷,"00:00:17,918","00:00:19,591",neutral,neutral,none,none,1,-1,none,none
C_1552,C_1552_U_10,咱们好商量,徐老爷,"00:00:19,591","00:00:20,985",neutral,neutral,none,none,1,1,none,none
C_1552,C_1552_U_11,我再说一遍,陈老爷,"00:00:20,985","00:00:22,658",anger,neutral,none,none,1,-1,none,none
C_1552,C_1552_U_12,我不要贡米,陈老爷,"00:00:22,658","00:00:24,600",anger,neutral,none,none,1,1,none,none
C_1553,C_1553_U_1,这个呀是贡米,刘春生,"00:00:00,000","00:00:01,336",neutral,neutral,none,none,-2,0,none,none
C_1553,C_1553_U_2,是徐家川徐老爷家贡田里产的米,刘春生,"00:00:01,336","00:00:05,080",neutral,neutral,none,none,-2,0,none,none
C_1553,C_1553_U_3,这个是我们这儿最好的米了,刘春生,"00:00:05,080","00:00:08,289",neutral,neutral,none,none,-2,0,none,none
C_1553,C_1553_U_4,徐家川,龙二,"00:00:08,289","00:00:09,091",surprise,neutral,none,none,-2,-1,none,none
C_1553,C_1553_U_5,前两天跳花鼓灯那徐少爷,龙二,"00:00:09,358","00:00:12,270",neutral,neutral,sarcastic,none,-2,0,none,none
C_1553,C_1553_U_6,就是徐家川的吧,龙二,"00:00:12,270","00:00:13,530",neutral,neutral,sarcastic,none,-2,0,none,none
C_1553,C_1553_U_7,正是,刘春生,"00:00:15,160","00:00:16,180",neutral,neutral,none,none,-2,-1,none,none
C_1553,C_1553_U_8,你说说啊,龙二,"00:00:17,658","00:00:18,835",neutral,neutral,none,none,2,0,none,none
C_1553,C_1553_U_9,徐少爷他们家的祖坟埋得真是地方,龙二,"00:00:18,835","00:00:23,230",neutral,neutral,sarcastic,none,2,0,none,none
C_1554,C_1554_U_1,我问你们呢,潘少爷,"00:00:00,000","00:00:00,937",anger,neutral,none,none,2,-1,none,none
C_1554,C_1554_U_2,我车子放在那边不见了,潘少爷,"00:00:00,937","00:00:02,980",anger,neutral,none,none,1,0,none,none
C_1554,C_1554_U_3,他听你这话的意思是,龙二,"00:00:03,680","00:00:04,937",anger,neutral,none,none,1,0,none,none
C_1554,C_1554_U_4,我们哥几个把你车偷走了是吧,龙二,"00:00:04,937","00:00:06,980",surprise,neutral,none,none,2,0,none,none
C_1554,C_1554_U_5,总之我的车子为什么不见了呢,潘少爷,"00:00:06,980","00:00:09,337",anger,neutral,none,none,-2,0,none,none
C_1554,C_1554_U_6,那你问谁呢,龙二,"00:00:09,337","00:00:10,260",anger,neutral,none,none,2,0,none,none
C_1555,C_1555_U_1,我看见你女儿的份上,福贵,"00:00:00,000","00:00:01,789",anger,neutral,none,none,1,0,none,none
C_1555,C_1555_U_2,我才对你这么客气,福贵,"00:00:01,789","00:00:03,380",anger,neutral,none,none,2,0,none,none
C_1555,C_1555_U_3,我爹比你凶多了,福贵,"00:00:03,380","00:00:04,771",anger,neutral,none,none,2,0,none,none
C_1555,C_1555_U_4,我都不怕他,福贵,"00:00:04,771","00:00:05,900",anger,neutral,none,none,-1,0,none,none
C_1555,C_1555_U_5,你个泼皮无赖,陈老爷,"00:00:05,900","00:00:06,958",anger,neutral,none,none,-1,1,none,none
C_1555,C_1555_U_6,我就是泼皮无赖怎么样,福贵,"00:00:07,157","00:00:09,748",anger,neutral,none,none,-1,0,none,none
C_1555,C_1555_U_7,你就是个贼,陈老爷,"00:00:09,748","00:00:10,150",anger,neutral,none,none,1,0,none,none
C_1555,C_1555_U_8,我就是贼,福贵,"00:00:10,150","00:00:11,047",anger,neutral,none,none,1,0,none,none
C_1555,C_1555_U_9,小心我把你的人都偷了,福贵,"00:00:11,047","00:00:13,411",anger,neutral,none,none,1,0,none,none
C_1555,C_1555_U_10,你敢,陈老爷,"00:00:13,411","00:00:14,100",anger,neutral,none,none,-1,0,none,none
C_1556,C_1556_U_1,陈掌柜真神哪,颜老爷,"00:00:00,890","00:00:03,330",neutral,neutral,none,none,-1,0,none,none
C_1556,C_1556_U_2,颜老爷不合适啊,陈老爷,"00:00:04,820","00:00:07,660",neutral,neutral,none,none,-1,0,none,none
C_1556,C_1556_U_3,为什么,颜老爷,"00:00:08,170","00:00:09,610",surprise,neutral,none,none,2,1,none,none
C_1556,C_1556_U_4,实话说吧,陈老爷,"00:00:10,000","00:00:11,330",neutral,neutral,none,none,-1,0,none,none
C_1556,C_1556_U_5,潘掌柜看中的,陈老爷,"00:00:11,660","00:00:12,820",neutral,neutral,none,none,-1,1,none,none
C_1556,C_1556_U_6,不是我家女儿而是我的米行,陈老爷,"00:00:12,820","00:00:16,070",neutral,neutral,none,none,2,1,none,none
C_1557,C_1557_U_1,没找着,潘家伙计,"00:00:00,000","00:00:02,830",surprise,neutral,none,none,1,0,none,none
C_1557,C_1557_U_2,是不是你们老爷不愿意见我,徐老爷,"00:00:03,880","00:00:06,006",surprise,neutral,none,none,2,0,none,none
C_1557,C_1557_U_3,不会不会,潘家伙计,"00:00:06,006","00:00:06,973",fear,neutral,none,none,2,0,none,none
C_1557,C_1557_U_4,我们老爷怎么能不见你呢,潘家伙计,"00:00:06,973","00:00:09,120",fear,neutral,none,none,2,0,none,none
C_1557,C_1557_U_5,那好,徐老爷,"00:00:09,810","00:00:11,010",neutral,neutral,none,none,2,0,none,none
C_1557,C_1557_U_6,那我就坐在这儿等他,徐老爷,"00:00:11,876","00:00:14,870",neutral,neutral,none,none,2,1,none,none
C_1558,C_1558_U_1,你真的要把那个徐少爷送进大牢里吗,陈家珍,"00:00:00,420","00:00:03,516",sadness,neutral,none,none,2,0,none,none
C_1558,C_1558_U_2,他把我车子弄坏了,潘少爷,"00:00:03,516","00:00:05,065",anger,neutral,none,none,2,1,none,none
C_1558,C_1558_U_3,必须得赔我新的,潘少爷,"00:00:05,065","00:00:06,430",anger,neutral,none,none,2,0,none,none
C_1558,C_1558_U_4,我就知道你是个小心眼儿,陈家珍,"00:00:07,700","00:00:09,590",neutral,neutral,sarcastic,none,2,0,none,none
C_1558,C_1558_U_5,你就是护着他,潘少爷,"00:00:10,710","00:00:12,180",anger,neutral,none,none,2,0,none,none
C_1559,C_1559_U_1,我听说我那儿子,徐老爷,"00:00:00,320","00:00:03,600",neutral,neutral,none,none,2,0,none,none
C_1559,C_1559_U_2,把您少爷的车骑走了,徐老爷,"00:00:03,930","00:00:06,546",neutral,neutral,none,none,2,0,none,none
C_1559,C_1559_U_3,就这么点小事儿,潘掌柜,"00:00:10,070","00:00:11,476",joy,neutral,none,none,2,1,none,none
C_1559,C_1559_U_4,还烦劳您亲自来一趟,潘掌柜,"00:00:11,476","00:00:14,009",joy,neutral,none,none,2,0,none,none
C_1559,C_1559_U_5,潘掌柜您不知道啊,徐老爷,"00:00:14,009","00:00:18,230",neutral,neutral,none,none,2,1,none,none
C_1559,C_1559_U_6,警察可在我家等着呢,徐老爷,"00:00:18,830","00:00:22,028",neutral,neutral,none,none,2,0,none,none
C_1559,C_1559_U_7,有这事儿,潘掌柜,"00:00:22,028","00:00:23,470",surprise,neutral,none,none,2,1,none,none
C_1560,C_1560_U_1,徐老爷,潘掌柜,"00:00:00,480","00:00:01,440",neutral,neutral,none,none,2,0,none,none
C_1560,C_1560_U_2,既然您来了就多坐会儿,潘掌柜,"00:00:01,440","00:00:04,000",neutral,neutral,none,none,-1,0,none,none
C_1560,C_1560_U_3,着什么急呀,潘掌柜,"00:00:04,080","00:00:05,040",neutral,neutral,none,none,-1,0,none,none
C_1560,C_1560_U_4,不行啊,徐老爷,"00:00:05,040","00:00:05,760",neutral,neutral,none,none,-1,0,none,none
C_1560,C_1560_U_5,家里人等着我呢,徐老爷,"00:00:05,760","00:00:07,440",neutral,neutral,none,none,-1,0,none,none
C_1560,C_1560_U_6,徐老爷啊今年地里的收成会怎么样啊,潘掌柜,"00:00:07,440","00:00:11,270",neutral,neutral,none,none,-1,-1,none,none
C_1561,C_1561_U_1,是这样去年呢,潘掌柜,"00:00:00,000","00:00:02,041",neutral,neutral,none,none,-1,0,none,none
C_1561,C_1561_U_2,您的徐家贡米都让我收了,潘掌柜,"00:00:02,041","00:00:04,997",neutral,neutral,none,none,-1,0,none,none
C_1561,C_1561_U_3,我得好好谢谢您,潘掌柜,"00:00:04,997","00:00:07,496",neutral,neutral,none,none,-1,0,none,none
C_1561,C_1561_U_4,潘掌柜您心里有数就行,徐老爷,"00:00:07,496","00:00:10,630",neutral,neutral,none,none,-1,1,none,none
C_1562,C_1562_U_1,什么这消息可靠吗,陈老爷,"00:00:00,000","00:00:02,740",surprise,neutral,none,none,-1,0,none,none
C_1562,C_1562_U_2,我听潘记米行伙计说的,刘春生,"00:00:03,070","00:00:04,925",neutral,neutral,none,none,0,0,none,none
C_1562,C_1562_U_3,说徐老爷为少爷偷车这事去找潘掌柜,刘春生,"00:00:04,925","00:00:08,636",neutral,neutral,none,none,2,0,none,none
C_1562,C_1562_U_4,潘掌柜就送徐老爷一个人情,刘春生,"00:00:08,636","00:00:11,130",neutral,neutral,none,none,2,0,none,none
C_1562,C_1562_U_5,知道了,陈老爷,"00:00:12,730","00:00:13,270",neutral,neutral,none,none,2,-1,none,none
C_1562,C_1562_U_6,老爷那我们怎么办,刘春生,"00:00:13,270","00:00:14,530",neutral,neutral,none,none,2,0,none,none
C_1562,C_1562_U_7,去年我们就为这事吃了不少的亏呀,刘春生,"00:00:14,530","00:00:17,240",anger,neutral,none,none,0,0,none,none
C_1563,C_1563_U_1,天天找人说媒我不要,福贵,"00:00:00,000","00:00:02,436",disgust,neutral,none,none,2,-1,none,none
C_1563,C_1563_U_2,男大当婚女大当嫁,菊花,"00:00:02,436","00:00:04,581",neutral,neutral,none,none,2,-1,none,none
C_1563,C_1563_U_3,哪能不娶老婆,菊花,"00:00:04,581","00:00:06,270",neutral,neutral,none,none,0,0,none,none
C_1563,C_1563_U_4,你不是也没嫁吗,福贵,"00:00:07,480","00:00:11,020",neutral,neutral,none,none,2,0,none,none
C_1563,C_1563_U_5,我们是下人,菊花,"00:00:11,530","00:00:12,568",neutral,neutral,none,none,0,0,none,none
C_1563,C_1563_U_6,怎么能和少爷比呢,菊花,"00:00:12,568","00:00:14,210",neutral,neutral,none,none,2,0,none,none
C_1563,C_1563_U_7,下人也是人呀,福贵,"00:00:15,880","00:00:17,700",neutral,neutral,none,none,0,-1,none,none
C_1564,C_1564_U_1,潘掌柜又托颜老爷来提亲了,陈老爷,"00:00:00,000","00:00:02,620",neutral,neutral,none,none,-1,1,none,none
C_1564,C_1564_U_2,我看潘少爷还是不错的,陈老爷,"00:00:03,020","00:00:05,860",neutral,neutral,none,none,-2,0,none,none
C_1564,C_1564_U_3,爹你不喜欢我待在家里陪你吗,陈家珍,"00:00:07,120","00:00:10,830",sadness,neutral,none,none,-2,0,none,none
C_1564,C_1564_U_4,家珍你娘死得早,陈老爷,"00:00:11,650","00:00:14,568",neutral,neutral,none,none,-2,1,none,none
C_1564,C_1564_U_5,咱爷俩相依为命,陈老爷,"00:00:14,568","00:00:16,379",neutral,neutral,none,none,1,-1,none,none
C_1564,C_1564_U_6,爹又只有你这么一个女儿,陈老爷,"00:00:16,379","00:00:19,698",neutral,neutral,none,none,1,1,none,none
C_1564,C_1564_U_7,你说我能舍得吗,陈老爷,"00:00:19,698","00:00:21,811",neutral,neutral,none,none,1,-1,none,none
C_1564,C_1564_U_8,只不过,陈家珍,"00:00:21,811","00:00:22,320",neutral,neutral,none,none,1,0,none,none
C_1564,C_1564_U_9,爹我不愿意这么早离开家,陈家珍,"00:00:22,320","00:00:25,240",sadness,neutral,none,none,1,-1,none,none
C_1565,C_1565_U_1,其实潘少爷也没什么不好的,陈家珍,"00:00:00,000","00:00:02,400",neutral,neutral,none,none,1,0,none,none
C_1565,C_1565_U_2,可我就是不喜欢他,陈家珍,"00:00:02,830","00:00:04,490",neutral,neutral,none,none,2,1,none,none
C_1565,C_1565_U_3,那你是不是喜欢徐少爷呀,同学,"00:00:05,370","00:00:08,710",neutral,neutral,none,humor,2,0,none,none
C_1565,C_1565_U_4,你瞎说什么,陈家珍,"00:00:08,710","00:00:09,680",joy,neutral,none,none,2,0,none,none
C_1565,C_1565_U_5,我早就看出来,同学,"00:00:09,680","00:00:11,070",joy,neutral,none,none,2,-1,none,none
C_1566,C_1566_U_1,佣人说的那个人肯定不是个老太太,刘春生,"00:00:00,000","00:00:03,054",neutral,neutral,none,none,2,0,none,none
C_1566,C_1566_U_2,你想她要是老太太,刘春生,"00:00:03,054","00:00:04,683",neutral,neutral,none,none,1,1,none,none
C_1566,C_1566_U_3,她也不能不穿衣服走,刘春生,"00:00:04,683","00:00:06,690",neutral,neutral,none,none,1,0,none,none
